Time,Anomaly (deg C),Lower confidence limit (2.5%),Upper confidence limit (97.5%),Year,Color
1978-09,0.041745788500000006,-0.04976188,0.021708444,1978,#ffebeb
1978-10,-0.0599281765,-0.082089335,-0.010760911,1978,#04538c
1978-11,0.091702195,0.11074972,0.19114785,1978,#ffebeb
1978-12,0.010227026500000002,-0.056396626,0.020405252,1978,#ffebeb
1979-01,0.051681133000000004,-0.05398592,0.037417695,1979,#ffebeb
1979-02,-0.179518035,-0.47076952,-0.38590512,1979,#1371b4
1979-03,0.0669414918,-0.046245143,0.033014253,1979,#ffebeb
1979-04,0.07699991,-0.23493093,-0.15734352,1979,#ffebeb
1979-05,-0.0224356925,-0.06935266,0.00021071661,1979,#04538c
1979-06,0.0501916775,0.002647189,0.067395225,1979,#ffebeb
1979-07,0.018005783,0.03981545,0.10045091,1979,#ffebeb
1979-08,0.114524775,-0.0009780156,0.059518114,1979,#ffebeb
1979-09,0.172851555,0.12564987,0.1934606,1979,#ffebeb
1979-10,0.14730756,0.13022558,0.20273986,1979,#ffebeb
1979-11,0.20778541500000003,0.09824557,0.18629473,1979,#ffebeb
1979-12,0.385962085,0.4004518,0.48791862,1979,#ffdfdf
1980-01,0.252725925,0.14275576,0.24109213,1980,#ffebeb
1980-02,0.36070425500000003,0.3330685,0.42258063,1980,#ffdfdf
1980-03,0.216672571,-0.064423196,0.014643479,1980,#ffebeb
1980-04,0.23393518,0.08546631,0.16320911,1980,#ffebeb
1980-05,0.24568768000000002,0.15841323,0.23627079,1980,#ffebeb
1980-06,0.13180716,0.12355538,0.1884754,1980,#ffebeb
1980-07,0.20636385499999998,0.099460684,0.16511415,1980,#ffebeb
1980-08,0.16441018,0.08316788,0.14585926,1980,#ffebeb
1980-09,0.1235797925,0.022598011,0.094090536,1980,#ffebeb
1980-10,0.0970444385,0.11141752,0.19026564,1980,#ffebeb
1980-11,0.206258975,0.09959048,0.18460189,1980,#ffebeb
1980-12,0.113674477,0.008380222,0.09371352,1980,#ffebeb
1981-01,0.443903905,0.7032202,0.7942553,1981,#ffc8c8
1981-02,0.336546943,0.5192543,0.596646,1981,#ffdfdf
1981-03,0.330774155,0.46595785,0.55046266,1981,#ffdfdf
1981-04,0.1989496465,0.29754746,0.37375453,1981,#ffebeb
1981-05,0.14773264,0.12220322,0.19701672,1981,#ffebeb
1981-06,0.244693985,0.22670305,0.2955762,1981,#ffebeb
1981-07,0.264346645,0.07654335,0.14579028,1981,#ffebeb
1981-08,0.312052595,0.13398151,0.20961177,1981,#ffdfdf
1981-09,0.13677009,0.09669344,0.16333632,1981,#ffebeb
1981-10,0.055293634999999994,0.18104753,0.2531724,1981,#ffebeb
1981-11,0.16566870215,0.2835296,0.3688703,1981,#ffebeb
1981-12,0.36341154,0.50178057,0.6021623,1981,#ffdfdf
1982-01,-0.024068595000000005,-0.19166248,-0.101685606,1982,#04538c
1982-02,0.06821725049999999,0.07105586,0.16492404,1982,#ffebeb
1982-03,-0.1369821975,-0.15901908,-0.07713497,1982,#0a619f
1982-04,0.020402615,0.029666392,0.10770947,1982,#ffebeb
1982-05,0.0907193526,-0.039589424,0.038589537,1982,#ffebeb
1982-06,-0.0012548135000000002,-0.044572625,0.029664338,1982,#04538c
1982-07,0.07584497200000001,-0.015767582,0.05422045,1982,#ffebeb
1982-08,-0.04558822765,-0.121508785,-0.050155688,1982,#04538c
1982-09,0.01653433462,-0.0010295416,0.06799839,1982,#ffebeb
1982-10,0.0410618695,-0.04193062,0.030859718,1982,#ffebeb
1982-11,0.029048135000000003,-0.24607001,-0.15917847,1982,#ffebeb
1982-12,0.27728468,0.1639182,0.2536224,1982,#ffebeb
1983-01,0.35842477,0.31927243,0.41031095,1983,#ffdfdf
1983-02,0.33635568,0.19286649,0.28657848,1983,#ffdfdf
1983-03,0.247565655,0.1835507,0.26297855,1983,#ffebeb
1983-04,0.17535258965,-0.03839756,0.03413304,1983,#ffebeb
1983-05,0.2220451795,-0.04640198,0.0249235,1983,#ffebeb
1983-06,0.166915855,0.07179631,0.13312706,1983,#ffebeb
1983-07,0.11492752149999999,0.16560632,0.2303563,1983,#ffebeb
1983-08,0.28377085999999996,0.22998358,0.2915358,1983,#ffdfdf
1983-09,0.32571247000000003,0.22439125,0.2924704,1983,#ffdfdf
1983-10,0.11314843499999999,0.054270413,0.13332045,1983,#ffebeb
1983-11,0.2454773635,0.41444132,0.49589548,1983,#ffebeb
1983-12,0.09602169499999999,0.07575146,0.17036664,1983,#ffebeb
1984-01,0.1576408,0.15200184,0.24195153,1984,#ffebeb
1984-02,0.020020122500000008,-0.15025437,-0.06405802,1984,#ffebeb
1984-03,0.1439819,0.034007803,0.11232653,1984,#ffebeb
1984-04,0.010137946999999994,-0.13261722,-0.054510262,1984,#ffebeb
1984-05,0.214331485,0.14856236,0.21796155,1984,#ffebeb
1984-06,-0.0385752705,-0.008983938,0.052878134,1984,#04538c
1984-07,0.024865289999999998,0.0065358914,0.0706546,1984,#ffebeb
1984-08,0.0892366675,-0.012483245,0.054876793,1984,#ffebeb
1984-09,0.1270597585,-0.04995125,0.017214645,1984,#ffebeb
1984-10,0.0409021045,-0.030415125,0.04739604,1984,#ffebeb
1984-11,-0.05765007999999999,-0.23439881,-0.15386714,1984,#04538c
1984-12,-0.15602853,-0.52819914,-0.44755048,1984,#1371b4
1985-01,0.11555564600000001,0.010721779,0.10161056,1985,#ffebeb
1985-02,-0.104183687,-0.36858153,-0.2779342,1985,#0a619f
1985-03,0.04271181,-0.19533218,-0.10498611,1985,#ffebeb
1985-04,0.0028204299999999988,-0.19674881,-0.118804224,1985,#ffebeb
1985-05,0.0679874276,-0.036693104,0.042720694,1985,#ffebeb
1985-06,0.121178225,0.0019140416,0.0716698,1985,#ffebeb
1985-07,-0.022891710000000003,-0.18424946,-0.11283412,1985,#04538c
1985-08,0.1431362915,-0.06411658,0.0069528096,1985,#ffebeb
1985-09,0.11767926065,-0.03396218,0.0419414,1985,#ffebeb
1985-10,0.03932829,-0.065768905,0.011990289,1985,#ffebeb
1985-11,0.018120653,-0.028079389,0.061971173,1985,#ffebeb
1985-12,0.055314236499999996,0.04756478,0.14038925,1985,#ffebeb
1986-01,0.1167012225,0.1591634,0.24861552,1986,#ffebeb
1986-02,0.3093587,0.24827087,0.3365253,1986,#ffdfdf
1986-03,0.138209692,0.014882237,0.09780319,1986,#ffebeb
1986-04,0.13485679,0.07746797,0.15459488,1986,#ffebeb
1986-05,0.13101045,0.082481995,0.14935392,1986,#ffebeb
1986-06,0.0398693671,0.044558253,0.11154445,1986,#ffebeb
1986-07,0.042954312999999994,-0.06869287,-0.0085380925,1986,#ffebeb
1986-08,0.08790162800000001,-0.01544999,0.051095862,1986,#ffebeb
1986-09,0.024142633,-0.045507766,0.02135132,1986,#ffebeb
1986-10,0.05100463275,-0.035420164,0.037937235,1986,#ffebeb
1986-11,0.040114282,-0.09613106,-0.018127697,1986,#ffebeb
1986-12,0.03212006,-0.072034,0.012675344,1986,#ffebeb
1987-01,0.22004542500000002,0.10103955,0.19103189,1987,#ffebeb
1987-02,0.31599584000000003,0.3239827,0.41491687,1987,#ffdfdf
1987-03,0.10425129999999999,-0.12656642,-0.047288317,1987,#ffebeb
1987-04,0.188930795,-0.03006032,0.052833937,1987,#ffebeb
1987-05,0.169395715,0.15102188,0.22836708,1987,#ffebeb
1987-06,0.265850275,0.13041611,0.198035,1987,#ffebeb
1987-07,0.34769202499999996,0.22673525,0.29672763,1987,#ffdfdf
1987-08,0.21050136,0.2607359,0.32948515,1987,#ffebeb
1987-09,0.26593548,0.2939228,0.3666293,1987,#ffebeb
1987-10,0.26956241000000003,0.16216385,0.23829432,1987,#ffebeb
1987-11,0.1861310415,-0.0162599,0.07175598,1987,#ffebeb
1987-12,0.37202514,0.3978004,0.48143804,1987,#ffdfdf
1988-01,0.45912878,0.43880498,0.5319255,1988,#ffc8c8
1988-02,0.3330214,0.324729,0.41415635,1988,#ffdfdf
1988-03,0.38519629,0.3012126,0.38347477,1988,#ffdfdf
1988-04,0.32767173,0.36494935,0.44390643,1988,#ffdfdf
1988-05,0.31933275,0.30238122,0.3738153,1988,#ffdfdf
1988-06,0.33036662,0.33724692,0.40490407,1988,#ffdfdf
1988-07,0.2556859,0.34530059,0.40907282,1988,#ffebeb
1988-08,0.25767828000000004,0.2123587,0.27693084,1988,#ffebeb
1988-09,0.25825685,0.21573624,0.28891432,1988,#ffebeb
1988-10,0.25470894499999996,0.1681104,0.24584012,1988,#ffebeb
1988-11,0.028571601000000002,-0.0060853036,0.079597406,1988,#ffebeb
1988-12,0.17620139575,0.31784675,0.40073857,1988,#ffebeb
1989-01,-0.026004891,-0.12508455,-0.03292764,1989,#04538c
1989-02,0.237385265,0.33113274,0.41799173,1989,#ffebeb
1989-03,0.18512804000000002,0.21309605,0.2914514,1989,#ffebeb
1989-04,0.149585798,0.22057858,0.2999549,1989,#ffebeb
1989-05,0.03825671,0.13780317,0.2048073,1989,#ffebeb
1989-06,0.09383324,0.18774651,0.25306264,1989,#ffebeb
1989-07,0.26380813999999997,0.26567084,0.33565086,1989,#ffebeb
1989-08,0.252233445,0.22314738,0.28930748,1989,#ffebeb
1989-09,0.297733915,0.21040112,0.2855214,1989,#ffdfdf
1989-10,0.260019085,0.20554042,0.28731492,1989,#ffebeb
1989-11,0.11531039,0.017224543,0.098210596,1989,#ffebeb
1989-12,0.28371437499999996,0.25438663,0.34482443,1989,#ffdfdf
1990-01,0.28277379999999996,0.26673272,0.35428125,1990,#ffdfdf
1990-02,0.27884829,0.28462386,0.37539542,1990,#ffdfdf
1990-03,0.6347865650000001,0.9643492,1.0485014,1990,#f18181
1990-04,0.49402462,0.6298068,0.7147731,1990,#ffabab
1990-05,0.40596971,0.45719695,0.53507817,1990,#ffc8c8
1990-06,0.31542734,0.43811128,0.50523037,1990,#ffdfdf
1990-07,0.37965239,0.2938816,0.36381662,1990,#ffdfdf
1990-08,0.28095095,0.36101198,0.4256002,1990,#ffdfdf
1990-09,0.22031837099999999,0.38447756,0.45074368,1990,#ffebeb
1990-10,0.38645974,0.4122435,0.48844114,1990,#ffdfdf
1990-11,0.3589917,0.35965452,0.44569382,1990,#ffdfdf
1990-12,0.28878508999999997,0.24401788,0.33202308,1990,#ffdfdf
1991-01,0.303401205,0.42211863,0.5065678,1991,#ffdfdf
1991-02,0.407045765,0.45648488,0.55333775,1991,#ffc8c8
1991-03,0.24740826999999999,0.2601669,0.34118104,1991,#ffebeb
1991-04,0.43600874,0.49667948,0.5764051,1991,#ffc8c8
1991-05,0.31398755,0.3303468,0.39931598,1991,#ffdfdf
1991-06,0.433476925,0.42009178,0.48773423,1991,#ffc8c8
1991-07,0.46741664,0.42221817,0.49457967,1991,#ffc8c8
1991-08,0.362041785,0.31710336,0.38580686,1991,#ffdfdf
1991-09,0.35283542,0.31936684,0.38841674,1991,#ffdfdf
1991-10,0.251182415,0.27966377,0.36010638,1991,#ffebeb
1991-11,0.25364137,0.27835158,0.3640333,1991,#ffebeb
1991-12,0.238312335,0.14610405,0.23840241,1991,#ffebeb
1992-01,0.36292839499999996,0.43774062,0.52822566,1992,#ffdfdf
1992-02,0.348449575,0.36126179,0.4573552,1992,#ffdfdf
1992-03,0.30922501,0.31864172,0.40456468,1992,#ffdfdf
1992-04,0.16185244999999998,0.032076363,0.11012619,1992,#ffebeb
1992-05,0.167977575,0.05735932,0.13757351,1992,#ffebeb
1992-06,0.156434364,-0.009303615,0.065023266,1992,#ffebeb
1992-07,0.005340178500000001,-0.081523746,-0.009594436,1992,#ffebeb
1992-08,0.037747243500000006,-0.09378926,-0.024569051,1992,#ffebeb
1992-09,-0.08989003749999999,-0.20152079,-0.12661174,1992,#0a619f
1992-10,-0.022682440000000005,-0.14833544,-0.06894528,1992,#04538c
1992-11,-0.037339381500000005,-0.13214044,-0.04908527,1992,#04538c
1992-12,0.09871909499999999,0.13609993,0.22519158,1992,#ffebeb
1993-01,0.261026845,0.28641948,0.38463223,1993,#ffebeb
1993-02,0.2833345775,0.45491165,0.5392551,1993,#ffdfdf
1993-03,0.23608025,0.22161019,0.305405,1993,#ffebeb
1993-04,0.195148865,0.18311898,0.2628401,1993,#ffebeb
1993-05,0.19561709,0.21281604,0.287438,1993,#ffebeb
1993-06,0.164459835,0.2193058,0.28991032,1993,#ffebeb
1993-07,0.15863112499999998,0.14710602,0.21671353,1993,#ffebeb
1993-08,0.08418278800000001,0.027732272,0.094687045,1993,#ffebeb
1993-09,0.045521,-0.016617049,0.05398855,1993,#ffebeb
1993-10,0.150516455,0.13516885,0.21199535,1993,#ffebeb
1993-11,0.06566903,-0.17771542,-0.094116874,1993,#ffebeb
1993-12,0.14829841,0.14003523,0.23203652,1993,#ffebeb
1994-01,0.20031653,0.2261087,0.31783676,1994,#ffebeb
1994-02,0.014015383000000001,-0.07581489,0.01717744,1994,#ffebeb
1994-03,0.235470405,0.290114,0.3751363,1994,#ffebeb
1994-04,0.25558199,0.3694472,0.4426032,1994,#ffebeb
1994-05,0.207694957,0.2768881,0.35633337,1994,#ffebeb
1994-06,0.31435221,0.3346276,0.40685543,1994,#ffdfdf
1994-07,0.18217761700000001,0.24137779,0.31246486,1994,#ffebeb
1994-08,0.17327848850000002,0.3097982,0.37727395,1994,#ffebeb
1994-09,0.272231625,0.29508162,0.37138942,1994,#ffebeb
1994-10,0.346964065,0.5023685,0.5776625,1994,#ffdfdf
1994-11,0.3531186,0.39416665,0.4854239,1994,#ffdfdf
1994-12,0.24739553,0.23184265,0.32125384,1994,#ffebeb
1995-01,0.41360337999999996,0.6374235,0.7298697,1995,#ffc8c8
1995-02,0.64013446,1.0132443,1.1076483,1995,#f18181
1995-03,0.356408735,0.43673447,0.5187662,1995,#ffdfdf
1995-04,0.42731200999999996,0.6832851,0.75923085,1995,#ffc8c8
1995-05,0.26464345,0.3941443,0.4640499,1995,#ffebeb
1995-06,0.378442305,0.5284694,0.60211575,1995,#ffdfdf
1995-07,0.44184979999999996,0.37645245,0.44482526,1995,#ffc8c8
1995-08,0.39161301,0.5293094,0.5982268,1995,#ffdfdf
1995-09,0.27957154500000003,0.43443197,0.50622636,1995,#ffdfdf
1995-10,0.37940128500000003,0.54767257,0.6301471,1995,#ffdfdf
1995-11,0.37539711,0.53307474,0.6236765,1995,#ffdfdf
1995-12,0.17401666,0.22646475,0.32177523,1995,#ffebeb
1996-01,0.21639672000000001,0.24906199,0.34300265,1996,#ffebeb
1996-02,0.46155682500000006,0.5360969,0.6291055,1996,#ffc8c8
1996-03,0.28837226,0.25755712,0.33977407,1996,#ffdfdf
1996-04,0.25163037499999996,0.17181765,0.25018495,1996,#ffebeb
1996-05,0.23714958749999998,0.31240544,0.38634673,1996,#ffebeb
1996-06,0.21651418,0.22454754,0.29519153,1996,#ffebeb
1996-07,0.325390665,0.27099234,0.34214586,1996,#ffdfdf
1996-08,0.35149436,0.16453281,0.23212594,1996,#ffdfdf
1996-09,0.20457508000000002,0.076219074,0.15485926,1996,#ffebeb
1996-10,0.12766550499999998,0.06306124,0.14475147,1996,#ffebeb
1996-11,0.31625835,0.34636065,0.43665272,1996,#ffdfdf
1996-12,0.32326874,0.34232816,0.4328492,1996,#ffdfdf
1997-01,0.249036,0.32304907,0.41464716,1997,#ffebeb
1997-02,0.30442308,0.45297948,0.5476068,1997,#ffdfdf
1997-03,0.397085205,0.5640425,0.6575564,1997,#ffc8c8
1997-04,0.377528405,0.49082303,0.58122975,1997,#ffdfdf
1997-05,0.317108825,0.41236278,0.49590966,1997,#ffdfdf
1997-06,0.491755835,0.5241155,0.6014496,1997,#ffabab
1997-07,0.34613357499999997,0.46939915,0.53800577,1997,#ffdfdf
1997-08,0.40574695000000005,0.47734717,0.5501989,1997,#ffc8c8
1997-09,0.46749127,0.5165199,0.5864125,1997,#ffc8c8
1997-10,0.571802185,0.6733847,0.75393194,1997,#f99a9a
1997-11,0.6157149749999999,0.5843535,0.67502886,1997,#f99a9a
1997-12,0.52387586,0.42723915,0.5156993,1997,#ffabab
1998-01,0.562958835,0.54998654,0.6546492,1998,#f99a9a
1998-02,0.797374315,0.89028335,0.9863734,1998,#da4a4a
1998-03,0.5894701,0.59243095,0.6823064,1998,#f99a9a
1998-04,0.6508934749999999,0.8650622,0.94998723,1998,#f18181
1998-05,0.639066775,0.6373079,0.71398455,1998,#f18181
1998-06,0.6679475850000001,0.7147247,0.79366827,1998,#f18181
1998-07,0.65909425,0.75492364,0.82779765,1998,#f18181
1998-08,0.645619945,0.7564585,0.8352023,1998,#f18181
1998-09,0.434780825,0.6064801,0.6862697,1998,#ffc8c8
1998-10,0.4110903,0.51868933,0.61163914,1998,#ffc8c8
1998-11,0.382241575,0.45484006,0.54973334,1998,#ffdfdf
1998-12,0.48756231000000005,0.708977,0.80121183,1998,#ffabab
1999-01,0.387273835,0.4904603,0.5838579,1999,#ffdfdf
1999-02,0.603960425,0.90892565,1.0110927,1999,#f99a9a
1999-03,0.26383874,0.17238021,0.2600963,1999,#ffebeb
1999-04,0.26947570000000004,0.4727714,0.5539953,1999,#ffebeb
1999-05,0.24778172,0.3325624,0.4136847,1999,#ffebeb
1999-06,0.32476826000000003,0.29696172,0.37188882,1999,#ffdfdf
1999-07,0.31040752,0.34682405,0.42064336,1999,#ffdfdf
1999-08,0.302580295,0.33746788,0.40346736,1999,#ffdfdf
1999-09,0.276026738,0.39637566,0.46849155,1999,#ffebeb
1999-10,0.30699938,0.40460196,0.48767373,1999,#ffdfdf
1999-11,0.28691777,0.44548813,0.53394866,1999,#ffdfdf
1999-12,0.31378936,0.6169015,0.70215446,1999,#ffdfdf
2000-01,0.181336896,0.2853018,0.38459337,2000,#ffebeb
2000-02,0.49915194500000004,0.77333075,0.87200963,2000,#ffabab
2000-03,0.44504284,0.68101114,0.77907556,2000,#ffc8c8
2000-04,0.538415205,0.8184715,0.89739615,2000,#ffabab
2000-05,0.305833915,0.49060264,0.5629078,2000,#ffdfdf
2000-06,0.35022554,0.3931155,0.4632062,2000,#ffdfdf
2000-07,0.3257623,0.40533215,0.47822857,2000,#ffdfdf
2000-08,0.374720185,0.4780648,0.54590666,2000,#ffdfdf
2000-09,0.31077088999999997,0.36624044,0.43692786,2000,#ffdfdf
2000-10,0.19478568,0.28701168,0.36493376,2000,#ffebeb
2000-11,0.24529684499999999,0.17501889,0.26136407,2000,#ffebeb
2000-12,0.20167485000000002,0.20127094,0.28850287,2000,#ffebeb
2001-01,0.364173605,0.47342467,0.5752649,2001,#ffdfdf
2001-02,0.39189140499999997,0.3835248,0.48301703,2001,#ffdfdf
2001-03,0.5204521,0.62756467,0.7202751,2001,#ffabab
2001-04,0.45251644999999996,0.54353696,0.62557614,2001,#ffc8c8
2001-05,0.48934218500000004,0.5729457,0.66003793,2001,#ffabab
2001-06,0.44591305999999997,0.47717965,0.553603,2001,#ffc8c8
2001-07,0.509129485,0.57356507,0.6457145,2001,#ffabab
2001-08,0.50749358,0.63169384,0.7033297,2001,#ffabab
2001-09,0.49257064,0.5347186,0.61663574,2001,#ffabab
2001-10,0.46419922999999996,0.56620497,0.6515338,2001,#ffc8c8
2001-11,0.692116835,0.93781227,1.0290098,2001,#eb6f6f
2001-12,0.5415655500000001,0.7003662,0.79129606,2001,#ffabab
2002-01,0.64738759,0.8135339,0.90818846,2002,#f18181
2002-02,0.6426374450000001,0.8900714,0.9797517,2002,#f18181
2002-03,0.7994003000000001,0.9504088,1.0352768,2002,#da4a4a
2002-04,0.5682066649999999,0.47173005,0.5617904,2002,#f99a9a
2002-05,0.5028069500000001,0.43463185,0.5186416,2002,#ffabab
2002-06,0.44931491,0.61157817,0.6830034,2002,#ffc8c8
2002-07,0.56947939,0.6048456,0.6811299,2002,#f99a9a
2002-08,0.498480425,0.5329857,0.61022085,2002,#ffabab
2002-09,0.501924025,0.59131134,0.66555786,2002,#ffabab
2002-10,0.500437545,0.5345961,0.61506605,2002,#ffabab
2002-11,0.49447977,0.67738706,0.7681348,2002,#ffabab
2002-12,0.34704286,0.41058627,0.49871346,2002,#ffdfdf
2003-01,0.6538834849999999,0.8351351,0.9262641,2003,#f18181
2003-02,0.48562348,0.43872395,0.5412563,2003,#ffabab
2003-03,0.4836408,0.5248559,0.61434853,2003,#ffabab
2003-04,0.472771645,0.54790366,0.6409865,2003,#ffc8c8
2003-05,0.522281775,0.6676411,0.75223,2003,#ffabab
2003-06,0.42513409999999996,0.49351487,0.5688326,2003,#ffc8c8
2003-07,0.48383977,0.62448615,0.69641334,2003,#ffabab
2003-08,0.6121032399999999,0.76708853,0.8415247,2003,#f99a9a
2003-09,0.57468685,0.75278413,0.8256596,2003,#f99a9a
2003-10,0.656776445,0.93991095,1.02145,2003,#f18181
2003-11,0.49907210999999996,0.6447745,0.73454493,2003,#ffabab
2003-12,0.66022806,0.89767724,0.99331135,2003,#f18181
2004-01,0.50896591,0.61562574,0.71525925,2004,#ffabab
2004-02,0.63486894,0.7861321,0.88469934,2004,#f18181
2004-03,0.528255665,0.69130695,0.77985054,2004,#ffabab
2004-04,0.5227924500000001,0.6746315,0.75679106,2004,#ffabab
2004-05,0.350926415,0.44827253,0.53098935,2004,#ffdfdf
2004-06,0.31097009,0.41798782,0.4913414,2004,#ffdfdf
2004-07,0.2371914925,0.45217797,0.5271395,2004,#ffebeb
2004-08,0.458302125,0.5405177,0.61285144,2004,#ffc8c8
2004-09,0.467267165,0.5807501,0.6552046,2004,#ffc8c8
2004-10,0.52292862,0.6319522,0.7129433,2004,#ffabab
2004-11,0.65105135,0.89063686,0.98155224,2004,#f18181
2004-12,0.41492846,0.36662886,0.45851415,2004,#ffc8c8
2005-01,0.6500713850000001,0.809578,0.9082473,2005,#f18181
2005-02,0.5338276,0.62289345,0.7217337,2005,#ffabab
2005-03,0.645909625,0.7677148,0.86019385,2005,#f18181
2005-04,0.631649885,0.8474487,0.9351919,2005,#f18181
2005-05,0.553209035,0.75273895,0.8333619,2005,#ffabab
2005-06,0.5688212699999999,0.7439847,0.8175984,2005,#f99a9a
2005-07,0.55488118,0.7368174,0.80839854,2005,#f99a9a
2005-08,0.58098936,0.6839001,0.7549899,2005,#f99a9a
2005-09,0.634054885,0.8436182,0.91648144,2005,#f18181
2005-10,0.6844367650000001,0.88860935,0.97750926,2005,#eb6f6f
2005-11,0.643220695,0.99411166,1.0796964,2005,#f18181
2005-12,0.6012785,0.7791283,0.86963916,2005,#f99a9a
2006-01,0.49990445499999997,0.5489497,0.65634125,2006,#ffabab
2006-02,0.6455558,0.84781307,0.94653314,2006,#f18181
2006-03,0.543683825,0.67326295,0.772399,2006,#ffabab
2006-04,0.48621994999999996,0.57116073,0.65842724,2006,#ffabab
2006-05,0.47178115000000004,0.7032096,0.7890239,2006,#ffc8c8
2006-06,0.57188189,0.7398551,0.81615674,2006,#f99a9a
2006-07,0.476377935,0.59396267,0.67472273,2006,#ffc8c8
2006-08,0.633370585,0.7039631,0.7756395,2006,#f18181
2006-09,0.54997107,0.7693752,0.8453305,2006,#ffabab
2006-10,0.61374714,0.91123176,0.9963825,2006,#f99a9a
2006-11,0.660860625,0.88536847,0.9676813,2006,#f18181
2006-12,0.71727783,1.0670313,1.1604394,2006,#eb6f6f
2007-01,0.89304889,1.2639633,1.3632427,2007,#c22626
2007-02,0.639671595,0.8424152,0.9428625,2007,#f18181
2007-03,0.59194853,0.760696,0.85592633,2007,#f99a9a
2007-04,0.72614968,1.0595152,1.1421763,2007,#eb6f6f
2007-05,0.58012205,0.6595913,0.7440487,2007,#f99a9a
2007-06,0.50069009,0.60784096,0.68437034,2007,#ffabab
2007-07,0.56301219,0.6597621,0.7272378,2007,#f99a9a
2007-08,0.583786715,0.72307515,0.7938987,2007,#f99a9a
2007-09,0.50834729,0.64490336,0.720418,2007,#ffabab
2007-10,0.559079865,0.77025044,0.8521532,2007,#f99a9a
2007-11,0.535527525,0.770014,0.86109746,2007,#ffabab
2007-12,0.41903139,0.7125573,0.80844265,2007,#ffc8c8
2008-01,0.21021165,0.2427613,0.33379868,2008,#ffebeb
2008-02,0.2693003325,0.4239093,0.5156371,2008,#ffebeb
2008-03,0.6136748049999999,0.9304912,1.0265093,2008,#f99a9a
2008-04,0.44805105,0.60142154,0.6824363,2008,#ffc8c8
2008-05,0.432489195,0.5961253,0.6796799,2008,#ffc8c8
2008-06,0.383997455,0.586808,0.6594091,2008,#ffdfdf
2008-07,0.53407729,0.59707975,0.67442936,2008,#ffabab
2008-08,0.452767625,0.6010958,0.67512226,2008,#ffc8c8
2008-09,0.54801615,0.59028393,0.6690635,2008,#ffabab
2008-10,0.59095584,0.84584165,0.9354884,2008,#f99a9a
2008-11,0.6322025499999999,0.915708,1.0055474,2008,#f18181
2008-12,0.47205405,0.6191179,0.7131359,2008,#ffc8c8
2009-01,0.5902990100000001,0.79385465,0.8863245,2009,#f99a9a
2009-02,0.471278435,0.5953422,0.6942401,2009,#ffc8c8
2009-03,0.446841,0.4457391,0.5382124,2009,#ffc8c8
2009-04,0.528051985,0.6318264,0.72436273,2009,#ffabab
2009-05,0.550338385,0.5352657,0.613647,2009,#ffabab
2009-06,0.623488335,0.6280685,0.7048088,2009,#f18181
2009-07,0.6807455250000001,0.664332,0.7372777,2009,#eb6f6f
2009-08,0.6221324500000001,0.6857194,0.75707793,2009,#f18181
2009-09,0.681770875,0.82048845,0.89675504,2009,#eb6f6f
2009-10,0.62021367,0.7698917,0.8594623,2009,#f18181
2009-11,0.70605842,0.74873686,0.84124285,2009,#eb6f6f
2009-12,0.640161575,0.6419931,0.74708164,2009,#f18181
2010-01,0.7106074250000001,0.77646905,0.8720302,2010,#eb6f6f
2010-02,0.7901329699999999,0.88891375,0.9921845,2010,#da4a4a
2010-03,0.86022735,0.99877095,1.0973123,2010,#d03333
2010-04,0.8335469200000001,1.1404761,1.2277182,2010,#d03333
2010-05,0.714915125,0.8985628,0.98047876,2010,#eb6f6f
2010-06,0.64500332,0.83172184,0.91146994,2010,#f18181
2010-07,0.61741799,0.8707018,0.9415305,2010,#f99a9a
2010-08,0.614631755,0.8463064,0.9162993,2010,#f99a9a
2010-09,0.5642509,0.6661364,0.73609287,2010,#f99a9a
2010-10,0.642135415,0.8625243,0.9428079,2010,#f18181
2010-11,0.7345654,1.1673917,1.2556807,2010,#e55f5f
2010-12,0.43702209999999997,0.57445765,0.671953,2010,#ffc8c8
2011-01,0.45676898,0.5491069,0.6447639,2011,#ffc8c8
2011-02,0.42912033499999996,0.4622152,0.5564642,2011,#ffc8c8
2011-03,0.5563974199999999,0.76319796,0.8584742,2011,#f99a9a
2011-04,0.60221563,0.790124,0.8708227,2011,#f99a9a
2011-05,0.44336240499999996,0.6128285,0.69119334,2011,#ffc8c8
2011-06,0.54821272,0.72649086,0.7958221,2011,#ffabab
2011-07,0.64491209,0.7066121,0.7843472,2011,#f18181
2011-08,0.651024845,0.7156612,0.78498614,2011,#f18181
2011-09,0.537941175,0.6890233,0.7656488,2011,#ffabab
2011-10,0.576336635,0.84293884,0.929876,2011,#f99a9a
2011-11,0.5112523,0.5861916,0.6831904,2011,#ffabab
2011-12,0.49482838500000004,0.7449514,0.8533756,2011,#ffabab
2012-01,0.369554205,0.54209644,0.6475951,2012,#ffdfdf
2012-02,0.46470877499999996,0.5426872,0.6545123,2012,#ffc8c8
2012-03,0.420996185,0.47539794,0.57076067,2012,#ffc8c8
2012-04,0.61050009,0.9536231,1.042016,2012,#f99a9a
2012-05,0.65894857,0.8985433,0.983402,2012,#f18181
2012-06,0.6293510200000001,0.8987265,0.98086935,2012,#f18181
2012-07,0.56779645,0.82332116,0.9024666,2012,#f99a9a
2012-08,0.64494385,0.770615,0.8447359,2012,#f18181
2012-09,0.647591205,0.8339353,0.91233236,2012,#f18181
